0.275000	0.275000	B
0.511000	0.511000	B
0.651000	0.651000	B
0.699000	0.699000	B
1.096000	1.096000	B
1.280000	1.280000	B
1.614000	1.614000	B
1.811000	1.811000	B
2.419000	2.419000	B
2.989000	2.989000	B
4.199000	4.199000	B
4.336000	4.336000	B
4.895000	4.895000	B
5.231000	5.231000	B
5.446000	5.446000	B
6.034000	6.034000	B
6.539000	6.539000	B
7.617000	7.617000	B
8.170000	8.170000	B
8.725000	8.725000	B
9.037000	9.037000	B
9.324000	9.324000	B
9.398000	9.398000	B
9.488000	9.488000	B
9.817000	9.817000	B
10.335000	10.335000	B
11.192000	11.192000	B
11.537000	11.537000	B
11.569000	11.569000	B
11.748000	11.748000	B
11.916000	11.916000	B
12.069000	12.069000	B
12.301000	12.301000	B
12.620000	12.620000	B
13.163000	13.163000	B
13.463000	13.463000	B
13.971000	13.971000	B
15.099000	15.099000	B
15.604000	15.604000	B
15.932000	15.932000	B
16.159000	16.159000	B
17.270000	17.270000	B
17.837000	17.837000	B
18.845000	18.845000	B
19.180000	19.180000	B
19.907000	19.907000	B
20.477000	20.477000	B
21.186000	21.186000	B
21.665000	21.665000	B
22.747000	22.747000	B
23.293000	23.293000	B
23.608000	23.608000	B
23.836000	23.836000	B
24.161000	24.161000	B
24.678000	24.678000	B
24.975000	24.975000	B
25.502000	25.502000	B
26.554000	26.554000	B
26.865000	26.865000	B
27.060000	27.060000	B
27.337000	27.337000	B
27.572000	27.572000	B
27.909000	27.909000	B
28.127000	28.127000	B
28.480000	28.480000	B
28.728000	28.728000	B
29.270000	29.270000	B
30.387000	30.387000	B
30.725000	30.725000	B
31.244000	31.244000	B
31.773000	31.773000	B
31.863000	31.863000	B
31.963000	31.963000	B
32.275000	32.275000	B
32.569000	32.569000	B
33.107000	33.107000	B
34.227000	34.227000	B
34.734000	34.734000	B
35.076000	35.076000	B
35.765000	35.765000	B
36.072000	36.072000	B
36.380000	36.380000	B
36.560000	36.560000	B
36.876000	36.876000	B
37.929000	37.929000	B
38.448000	38.448000	B
38.757000	38.757000	B
38.976000	38.976000	B
39.290000	39.290000	B
39.373000	39.373000	B
39.483000	39.483000	B
39.827000	39.827000	B
40.106000	40.106000	B
40.165000	40.165000	B
40.379000	40.379000	B
40.649000	40.649000	B
41.758000	41.758000	B
42.068000	42.068000	B
42.308000	42.308000	B
42.348000	42.348000	B
42.432000	42.432000	B
42.805000	42.805000	B
43.339000	43.339000	B
43.623000	43.623000	B
43.943000	43.943000	B
44.457000	44.457000	B
