0.606000	0.606000	B
0.850000	0.850000	B
1.686000	1.686000	B
2.249000	2.249000	B
4.076000	4.076000	B
4.454000	4.454000	B
5.184000	5.184000	B
5.872000	5.872000	B
7.957000	7.957000	B
8.381000	8.381000	B
9.773000	9.773000	B
11.318000	11.318000	B
11.944000	11.944000	B
12.208000	12.208000	B
12.407000	12.407000	B
13.059000	13.059000	B
14.523000	14.523000	B
14.844000	14.844000	B
15.059000	15.059000	B
15.350000	15.350000	B
15.566000	15.566000	B
16.180000	16.180000	B
17.934000	17.934000	B
18.262000	18.262000	B
18.453000	18.453000	B
19.124000	19.124000	B
19.321000	19.321000	B
21.327000	21.327000	B
21.714000	21.714000	B
22.587000	22.587000	B
22.895000	22.895000	B
24.709000	24.709000	B
25.181000	25.181000	B
25.306000	25.306000	B
25.644000	25.644000	B
25.859000	25.859000	B
26.259000	26.259000	B
