,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,f3
0,"Kuus,",0.6904164697164107,"kuus,",3,1,k,0.142234635811653,0.0711173179058265,ictus,1028.3579052489397,2289.070706878469,3278.9490440705704
1,"Kuus,",0.6904164697164107,"kuus,",3,1,u,0.23210356040045135,0.2582864160118787,ictus,1218.1438663198326,2223.410006367012,3181.6828648162495
2,"Kuus,",0.6904164697164107,"kuus,",3,1,uː,0.16143504641828105,0.4550557194212449,off,355.50480571378046,1076.7643657161182,1934.31475156137
3,"kuus,",0.6616470223470846,"kuus,",3,1,k,0.10076077374548387,0.7407968565891526,ictus,680.3582224647508,1148.1129327966792,1979.4694843701511
4,"kuus,",0.6616470223470846,"kuus,",3,1,u,0.29368205601689745,0.9380182714703433,ictus,669.5876001745089,1146.386219478789,1664.4582007500692
5,"kuus,",0.6616470223470846,"kuus,",3,1,uː,0.1942091015595615,1.1819638502585728,off,397.73625315922226,2006.7699449056686,2523.9553059132427
6,"kul´likene,",1.3173286874511427,kul´,2,1,k,0.09279316640375201,1.3984600752653713,ictus,698.3237361138313,1479.324731144066,2666.9317439999577
7,"kul´likene,",1.3173286874511427,kul´,2,1,u,0.2047163278875921,1.5472148224110434,ictus,583.2236025600004,1227.6753181562347,2886.8025259999877
8,"kul´likene,",1.3173286874511427,kul´,2,1,l,0.05751515222756898,1.678330562468624,off,575.8200459076338,1314.8066535970074,2916.5128590737036
9,"kul´likene,",1.3173286874511427,kul´,2,1,(´) l,0.09081339825405643,1.7524948377094365,off,589.7933853568553,1740.2019606032504,2015.748288207862
10,"kul´likene,",1.3173286874511427,li,2,0,(l) i,0.1543827770318955,1.8750929253524125,off,821.9822289788267,2003.78707652896,2578.5793537224686
11,"kul´likene,",1.3173286874511427,li,2,0,(i) k,0.13319298410594937,2.0188808059213352,ictus,540.9059796914382,1362.2926600469787,1493.6746220608452
12,"kul´likene,",1.3173286874511427,ke,1,0,(k) e,0.3057384407886561,2.2383465183686377,ictus,303.0586274992719,1979.4214117774857,2344.0482191808737
13,"kul´likene,",1.3173286874511427,ke,1,0,(e) n,0.06356937877783952,2.4230004281518855,off,371.773938748288,1569.1719672078416,2693.039569539587
14,"kul´likene,",1.3173286874511427,"ne,",2,0,(n) e,0.21460706197383272,2.5620886485277214,off,505.14178428830985,2029.9120344367989,2620.408911973916
15,mis,0.35356614734078695,mis,3,1,m,0.08056571946354207,2.709675039246409,ictus,725.5220362925614,1426.9689291923653,2518.1921347626353
16,mis,0.35356614734078695,mis,3,1,i,0.16259822347079966,2.83125701071358,ictus,778.2095426229307,1974.3531543612642,2498.3086332223893
17,mis,0.35356614734078695,mis,3,1,s,0.11040220440644521,2.9677572246522024,ictus,679.7237021506128,1240.6926427636595,2441.3444331944656
18,see,0.275741510580676,see,3,1,s,0.07549314933714601,3.060704901523998,off,620.7225128606028,1327.334982821512,2472.4027110045613
19,see,0.275741510580676,see,3,1,e,0.08993382637790726,3.143418389381525,off,563.0306721743051,1187.7790362765188,2358.8005162520653
20,see,0.275741510580676,see,3,1,eː,0.1103145348656227,3.2435425700032896,off,622.4715936467203,2684.496757155383,2911.6112046177836
21,kul´li,0.6653647176438282,kul´,2,1,k,0.10327830278190708,3.3503389888270547,ictus,672.385512365093,1276.5864186009287,2422.8010421649587
22,kul´li,0.6653647176438282,kul´,2,1,u,0.206098352116038,3.505027316276027,ictus,665.231450478261,2073.823248821648,2704.6820633880866
23,kul´li,0.6653647176438282,kul´,2,1,l,0.06367350766595381,3.6399132461670227,ictus,614.4519064337679,1615.0020030301848,2689.943593505119
24,kul´li,0.6653647176438282,kul´,2,1,(´) l,0.08246896019814542,3.7129844800990726,off,643.3318639990315,1745.8980919084704,2635.8106356174612
25,kul´li,0.6653647176438282,li,1,0,(l) i,0.2098455948817839,3.859141757639037,off,427.5020359254106,1163.1327844786044,2721.558569386926
26,meile,0.7334570416250452,mei,2,1,m,0.08953557169440796,4.008832340927134,ictus,476.2714993481493,2263.448531073658,2788.4478341537656
27,meile,0.7334570416250452,mei,2,1,e,0.19298300243592603,4.1500916279923,ictus,289.0457322325349,1463.7842301622445,2485.5045495648737
28,meile,0.7334570416250452,mei,2,1,i,0.11962662135663038,4.306396439888578,ictus,604.1435720555119,2376.2739462191603,2702.7728657180323
29,meile,0.7334570416250452,le,1,0,l,0.07148275969642359,4.401951130415105,off,609.4117454612809,2323.5065735111434,2703.630403424782
30,meile,0.7334570416250452,le,1,0,e,0.25982908644165725,4.567607053484146,off,595.2901112047198,1421.355268394919,2507.061938946696
31,tul´l?,0.43738029664080713,tul´l?,3,1,t,0.05433557705081338,4.724689385230381,ictus,476.40698904140305,1052.8487949853331,2538.3974632124045
32,tul´l?,0.43738029664080713,tul´l?,3,1,u,0.21029906173568236,4.857006704623629,ictus,275.4993841444681,1361.0608937391082,2532.006374273319
33,tul´l?,0.43738029664080713,tul´l?,3,1,l,0.1368052705105578,5.030558870746749,ictus,694.6104913425165,1929.9471231359864,2310.5569909031337
34,tul´l?,0.43738029664080713,tul´l?,3,1,(´) l,0.0359403873437536,5.116931699673905,off,678.0156625051395,2003.4138859427185,2265.936761580066
35,tahab,0.6412216190270215,ta,1,1,t,0.11083313318828125,8.486579761026519,ictus,450.9250809269615,2370.1010970160173,2715.2590218040605
36,tahab,0.6412216190270215,ta,1,1,a,0.25538626702813616,8.669689461134729,ictus,641.9163625496122,1538.4414412599874,2452.194080428289
37,tahab,0.6412216190270215,hab,2,0,h,0.04782579325619807,8.821295491276896,ictus,781.4799184392929,1464.639357909588,1691.7136007038998
38,tahab,0.6412216190270215,hab,2,0,(a) ɑ,0.13377002659602866,8.912093401203009,off,736.4496527205941,1557.2596099307927,1669.732046646471
39,tahab,0.6412216190270215,hab,2,0,b,0.09340639895837732,9.025681613980211,off,733.4542392385138,1396.8343288776048,2031.3133660043939
40,talu,0.8034734631845915,ta,1,1,t,0.08363950319535185,9.114204565057076,ictus,765.7442396700922,1387.290002827295,1847.5834406901765
41,talu,0.8034734631845915,ta,1,1,a,0.3648689539549643,9.338458793632235,ictus,932.8579088222701,1413.544051103722,1882.101573244099
42,talu,0.8034734631845915,lu,1,0,l,0.12236458821660356,9.582075564718018,ictus,1018.968082487845,1541.303068743972,2664.9629858507733
43,talu,0.8034734631845915,lu,1,0,(u) ʊ,0.2326004178176717,9.759558067735156,ictus,838.7993138064602,1260.959217122716,2480.7098414311986
44,"anisida,",1.2761320468911812,a,1,1,a,0.3704565308313441,10.061086542059664,ictus,599.3144700256498,1210.4748968330414,2018.260741011318
45,"anisida,",1.2761320468911812,ni,1,0,(n) ɲ,0.071193942235114,10.281911778592892,ictus,676.1050460312073,1219.3409074614196,2056.2029326053434
46,"anisida,",1.2761320468911812,ni,1,0,(i) ɪ,0.23593342716029753,10.435475463290599,off,911.3744326418478,1308.1484880892133,2611.227558478008
47,"anisida,",1.2761320468911812,si,1,0,s,0.09574036281179055,10.601312358276644,ictus,978.207779967889,1319.4446212581083,2920.382760385502
48,"anisida,",1.2761320468911812,si,1,0,i,0.29349801528001507,10.795931547322546,ictus,817.5846340245901,1145.5941118173105,2831.4131445485764
49,"anisida,",1.2761320468911812,"da,",2,0,d,0.06451951015057311,10.97494031003784,ictus,465.46974398132545,1282.1068302240099,2686.2170666055026
50,"anisida,",1.2761320468911812,"da,",2,0,a,0.14479025842204685,11.079595194324149,off,461.39102858887287,1923.492617981379,2512.7713136999128
51,mõisa,0.7226916492539424,mõi,2,1,m,0.14716954041040609,11.225575093740376,ictus,440.10969124848486,1627.2767317970472,2569.7083851920775
52,mõisa,0.7226916492539424,mõi,2,1,(õ) ɵ,0.15700000000000003,11.37765986394558,ictus,470.7884172098553,1522.383688886002,2535.505593989847
53,mõisa,0.7226916492539424,mõi,2,1,i,0.1455825605985268,11.528951144244843,ictus,905.8996993055273,1411.4304378548106,2530.6768095973443
54,mõisa,0.7226916492539424,sa,1,0,s,0.07292836675811998,11.638206607923166,off,608.0721486122999,1280.458605444042,2257.878754675046
55,mõisa,0.7226916492539424,sa,1,0,a,0.20001118148688946,11.774676382045671,off,696.2239457396422,1292.438566579837,2567.4129549873096
56,paari,0.6300060373747023,paa,2,1,p,0.10103238480637344,11.925198165192302,ictus,413.42256304276845,1715.6177891014734,2725.8285319386605
57,paari,0.6300060373747023,paa,2,1,aː,0.30560458451021866,12.1285166498506,ictus,750.5991320229618,1849.1105701533172,2258.1545693767853
58,paari,0.6300060373747023,ri,1,0,r,0.07640114612755511,12.319519515169485,off,713.4342109716384,1375.6618588886322,1984.9069935764649
59,paari,0.6300060373747023,ri,1,0,i,0.14696792193055508,12.431204049198541,off,784.3231706510984,1197.213442940175,2340.2342430248755
60,"partisida,",1.3858950918869066,par,2,1,p,0.12527618078225444,12.567326100554945,ictus,796.9521427927427,1295.9039614715762,2398.8754103520832
61,"partisida,",1.3858950918869066,par,2,1,a,0.13022922635378542,12.695078804122964,ictus,803.9896817460155,1341.6405694540988,2190.7451885431824
62,"partisida,",1.3858950918869066,par,2,1,r,0.08681948423585872,12.803603159417786,ictus,702.0552950676467,1476.8946592139575,2449.2748702824997
63,"partisida,",1.3858950918869066,ti,1,0,t,0.1423839541468066,12.91820487860912,ictus,636.9993627447369,2457.5272350379905,2774.5437669487774
64,"partisida,",1.3858950918869066,ti,1,0,i,0.1922142554285866,13.085503983396816,off,759.6537923563019,1279.1667263380598,2152.8545227504756
65,"partisida,",1.3858950918869066,si,1,0,s,0.11100000000000065,13.23711111111111,ictus,838.6835801042084,1523.191918134415,2114.649411325707
66,"partisida,",1.3858950918869066,si,1,0,i,0.2871582373752446,13.436190229798733,ictus,869.3089435907203,1608.9954830988615,2535.7832241732895
67,"partisida,",1.3858950918869066,"da,",2,0,d,0.05903724928038301,13.609287973126547,ictus,598.4140894708544,1712.2815925953025,2703.518811857966
68,"partisida,",1.3858950918869066,"da,",2,0,a,0.25177650428398657,13.764694849908732,off,486.17608027447477,1623.8121197987382,2526.992614818843
69,kõrtsi,0.6393776753238889,kõrt,2,1,k,0.07417229757651,13.92766925083898,ictus,479.16087115757637,2488.750954887712,2735.027578546936
70,kõrtsi,0.6393776753238889,kõrt,2,1,(õ) ɵ,0.13979675456777407,14.03465377691112,ictus,478.3266534438392,1832.0205101400566,2311.5703778925026
71,kõrtsi,0.6393776753238889,kõrt,2,1,r,0.08452076822629628,14.146812538308158,ictus,926.6011364680635,1520.882539218092,2111.7781186657257
72,kõrtsi,0.6393776753238889,kõrt,2,1,t,0.08547923177370365,14.231812538308157,ictus,882.5337525043391,1533.5157899977378,2493.600527105043
73,kõrtsi,0.6393776753238889,si,1,0,s,0.0778599773242643,14.31348214285714,off,679.2285239812394,1249.178160338001,2394.396831495714
74,kõrtsi,0.6393776753238889,si,1,0,i,0.17754864585534058,14.441186454446942,off,663.0472088801898,1622.2063992892306,2373.6895224534296
75,kirju,0.6886958935575027,kir,2,1,k,0.10980514955954845,14.584863352154388,ictus,656.7281633564562,1875.1355133778472,2419.4348171675765
76,kirju,0.6886958935575027,kir,2,1,i,0.15640487827843508,14.717968366073379,ictus,744.9674791498214,1592.7935949041414,2592.025016534812
77,kirju,0.6886958935575027,kir,2,1,r,0.08849223376279802,14.840416922093997,ictus,609.8662848556964,1665.2092162675606,2705.766846417454
78,kirju,0.6886958935575027,ju,1,0,j,0.15846283720315135,14.96389445757697,off,624.4486102297897,1637.669110128077,2704.999129132263
79,kirju,0.6886958935575027,ju,1,0,u,0.1755307947535698,15.130891273555331,off,447.86440841026257,2693.0600939136307,2894.06123549214
80,kalkunid.,1.400178939341341,kal,2,0,k,0.10658043464223965,15.271946888253236,ictus,486.8735157899348,1963.0853438139159,2469.5654917350525
81,kalkunid.,1.400178939341341,kal,2,0,a,0.20454724143668024,15.427510726292695,ictus,357.3299778384944,2110.220131852953,2549.854032162572
82,kalkunid.,1.400178939341341,kal,2,0,l,0.1041331410950388,15.581850917558555,ictus,590.5678644607166,1165.2698242378135,2560.108031100699
