,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,f3
0,miks,0.3340371829679931,miks,3,1,m,0.10965759639833639,2.583638321982238,ictus,1015.0321762037928,1668.6280895171735,2451.566636141791
1,miks,0.3340371829679931,miks,3,1,i,0.10396513864685097,2.6904496895048315,ictus,1018.5423440662861,1242.3937007117956,2614.593522824758
2,miks,0.3340371829679931,miks,3,1,k,0.07163969011010085,2.7782521038833075,ictus,739.8898533722443,1206.8293364525484,2557.7152443925947
3,miks,0.3340371829679931,miks,3,1,s,0.048774757812704905,2.8384593278447103,ictus,1219.2414648597303,1330.6869400951555,2551.5634474748063
4,sa,0.17493390549383614,sa,3,1,s,0.049593084737638904,2.8876432491198822,off,996.0880032446795,1411.05787863269,2533.7550845548935
5,sa,0.17493390549383614,sa,3,1,a,0.12534082075619724,2.9751102018668005,ictus,837.4289351104374,1210.8136962166866,2458.8762692910254
6,mullu,0.4924049810293609,mul,2,1,m,0.10077154195011229,3.088166383219955,ictus,762.8301602014235,1238.630934337683,2271.2640315637236
7,mullu,0.4924049810293609,mul,2,1,u,0.10022642879066801,3.188665368590345,ictus,841.0878930985691,1413.793758943263,2707.18239134284
8,mullu,0.4924049810293609,mul,2,1,l,0.059254064237874715,3.2684056151046166,ictus,876.4848953970476,1398.189478958597,2531.2189773717687
9,mullu,0.4924049810293609,lu,1,0,l,0.07406758029734295,3.3350664373722254,ictus,984.9130267940365,1630.9811726351802,2514.5206319319473
10,mullu,0.4924049810293609,lu,1,0,u,0.15808536575336296,3.4511429103975786,off,668.1117130875089,1219.8472125054857,2254.4677340421767
11,meile(e)i,0.5090237837696532,mei,2,1,m,0.05980416320300774,3.5600876748757635,ictus,477.93072758864577,1199.8843834722516,2642.587932055672
12,meile(e)i,0.5090237837696532,mei,2,1,e,0.11664321300646208,3.6483113629804986,ictus,541.8671035026781,1244.7214994341036,2758.9991346352617
13,meile(e)i,0.5090237837696532,mei,2,1,i,0.11930343008870858,3.7662846845280837,ictus,435.1164326850506,1278.5424505814833,2612.6371862240508
14,meile(e)i,0.5090237837696532,le,1,0,l,0.05726564644258003,3.854569222793728,ictus,497.80283459287625,835.1415641471667,2752.0801474275804
15,meile(e)i,0.5090237837696532,le,1,0,e,0.09385203166978417,3.9301280618499104,off,534.0633299364134,1056.8898690981523,2582.0535560015096
16,meile(e)i,0.5090237837696532,(e,2,1,iː,0.06215529935911057,4.008131727364358,off,571.9833872730784,1639.3412987950544,2104.857727154726
17,"tulnud,",0.5466958327663143,tul,2,1,t,0.08259952914852242,4.080509141618174,ictus,833.8627391852652,1510.834433479606,2376.277815325167
18,"tulnud,",0.5466958327663143,tul,2,1,u,0.11453129288516006,4.179074552635015,ictus,824.5268957121473,1478.4319943803077,2691.14187828329
19,"tulnud,",0.5466958327663143,tul,2,1,l,0.03742446188848536,4.255052430021838,ictus,1130.2411359348048,1748.911282343959,2506.4922715568523
20,"tulnud,",0.5466958327663143,"nud,",2,0,n,0.07869754339785828,4.31311343266501,ictus,751.6346614526634,1441.4320179028423,1886.9137785858163
21,"tulnud,",0.5466958327663143,"nud,",2,0,u,0.13133144642971217,4.418127927578795,off,512.7097383508778,1463.9973003775972,2565.738072490313
22,"tulnud,",0.5466958327663143,"nud,",2,0,d,0.10211155901657598,4.534849430301939,ictus,860.0497686422849,1642.058413484521,2206.9820877985003
23,murumullu,0.9226429537921232,mu,1,1,m,0.09399751441117843,4.6329039670158165,ictus,604.7249255020099,1061.124793305905,2207.131539721951
24,murumullu,0.9226429537921232,mu,1,1,u,0.10562585554233728,4.732715651992574,ictus,590.0080895294273,1197.9026397558555,2480.1857996821655
25,murumullu,0.9226429537921232,ru,1,0,r,0.041644151214989655,4.806350655371238,ictus,600.9202056033552,1627.215348772438,2685.9245574848524
26,murumullu,0.9226429537921232,ru,1,0,(u) ʊ,0.2079560601747934,4.93115076106613,off,832.1908843267787,1498.6015841813476,1906.1391648930091
27,murumullu,0.9226429537921232,mul,2,0,m,0.06149042304606489,5.0658740026765585,ictus,615.1265210287535,1974.14071212233,2337.9142762165734
28,murumullu,0.9226429537921232,mul,2,0,u,0.11930148464233703,5.1562699565207595,ictus,641.2881369493822,1189.7310580509177,2191.143338284751
29,murumullu,0.9226429537921232,mul,2,0,l,0.07498883095680853,5.253415114320332,ictus,565.7031765140391,1428.868473092664,2463.7898973609404
30,murumullu,0.9226429537921232,lu,1,0,l,0.05606641566864212,5.318942737633058,ictus,357.40304201336335,1929.919922253973,2111.280918302637
31,murumullu,0.9226429537921232,lu,1,0,u,0.1615722181349719,5.427762054534865,ictus,569.1505413297522,1860.6186304833093,2346.4450301181796
32,meil,0.338608749712102,meil,3,1,m,0.05814265378214056,5.537619490493421,ictus,768.5658683695168,1953.504743695425,2953.3464125477158
33,meil,0.338608749712102,meil,3,1,e,0.11061984021188032,5.622000737490431,ictus,843.668567469355,1627.8697165129443,1857.6261569533724
34,meil,0.338608749712102,meil,3,1,i,0.10513842725703881,5.729879871224891,ictus,550.9631412144197,1620.8422711813034,2545.829538771604
35,meil,0.338608749712102,meil,3,1,l,0.06470782846104228,5.814802999083931,ictus,743.1026189314413,1484.1256023714927,2471.067883235949
36,ei,0.18055117116615893,ei,3,1,e,0.0824757397467728,5.888394783187839,off,854.2661443451975,1886.0605863981634,2400.391797321347
37,ei,0.18055117116615893,ei,3,1,iː,0.09807543141938613,5.978670368770919,off,822.2636520555466,1898.0052660051524,2410.9879125227358
38,"käinud,",0.48330849678076415,käi,2,1,k,0.06478944783502971,6.060102808398126,ictus,944.2635233470601,1546.304534296235,2588.213153416989
39,"käinud,",0.48330849678076415,käi,2,1,(ä) æi,0.20406053007602587,6.194527797353654,ictus,1014.2862140350754,1685.0083985422996,2549.314194227869
