0.543000	0.543000	B
1.295000	1.295000	B
1.532000	1.532000	B
1.633000	1.633000	B
2.350000	2.350000	B
2.385000	2.385000	B
2.692000	2.692000	B
2.897000	2.897000	B
4.034000	4.034000	B
4.421000	4.421000	B
4.852000	4.852000	B
4.982000	4.982000	B
6.158000	6.158000	B
6.572000	6.572000	B
7.190000	7.190000	B
7.304000	7.304000	B
7.307000	7.307000	B
7.434000	7.434000	B
8.182000	8.182000	B
8.234000	8.234000	B
8.421000	8.421000	B
8.577000	8.577000	B
8.733000	8.733000	B
8.886000	8.886000	B
8.973000	8.973000	B
9.048000	9.048000	B
9.297000	9.297000	B
9.669000	9.669000	B
10.138000	10.138000	B
10.212000	10.212000	B
10.589000	10.589000	B
10.633000	10.633000	B
10.779000	10.779000	B
11.261000	11.261000	B
11.614000	11.614000	B
12.284000	12.284000	B
12.316000	12.316000	B
12.712000	12.712000	B
13.092000	13.092000	B
13.674000	13.674000	B
14.015000	14.015000	B
14.198000	14.198000	B
14.303000	14.303000	B
14.576000	14.576000	B
14.960000	14.960000	B
15.560000	15.560000	B
16.499000	16.499000	B
16.853000	16.853000	B
17.327000	17.327000	B
19.283000	19.283000	B
20.427000	20.427000	B
21.927000	21.927000	B
22.393000	22.393000	B
23.012000	23.012000	B
23.374000	23.374000	B
23.729000	23.729000	B
24.383000	24.383000	B
24.532000	24.532000	B
24.642000	24.642000	B
24.894000	24.894000	B
25.546000	25.546000	B
25.880000	25.880000	B
26.159000	26.159000	B
26.298000	26.298000	B
26.410000	26.410000	B
26.690000	26.690000	B
26.931000	26.931000	B
27.121000	27.121000	B
27.235000	27.235000	B
27.597000	27.597000	B
27.864000	27.864000	B
28.622000	28.622000	B
29.204000	29.204000	B
29.220000	29.220000	B
29.519000	29.519000	B
29.823000	29.823000	B
30.521000	30.521000	B
30.555000	30.555000	B
30.664000	30.664000	B
31.180000	31.180000	B
31.912000	31.912000	B
32.163000	32.163000	B
32.261000	32.261000	B
32.512000	32.512000	B
33.709000	33.709000	B
34.103000	34.103000	B
34.442000	34.442000	B
34.598000	34.598000	B
35.595000	35.595000	B
35.915000	35.915000	B
36.879000	36.879000	B
37.549000	37.549000	B
37.858000	37.858000	B
38.143000	38.143000	B
38.793000	38.793000	B
39.010000	39.010000	B
39.105000	39.105000	B
39.426000	39.426000	B
39.683000	39.683000	B
39.700000	39.700000	B
39.962000	39.962000	B
40.275000	40.275000	B
40.620000	40.620000	B
40.904000	40.904000	B
41.198000	41.198000	B
41.520000	41.520000	B
41.591000	41.591000	B
41.817000	41.817000	B
42.427000	42.427000	B
42.730000	42.730000	B
43.005000	43.005000	B
43.366000	43.366000	B
43.630000	43.630000	B
43.828000	43.828000	B
43.937000	43.937000	B
44.681000	44.681000	B
44.814000	44.814000	B
44.953000	44.953000	B
45.277000	45.277000	B
45.856000	45.856000	B
46.189000	46.189000	B
47.443000	47.443000	B
47.680000	47.680000	B
47.747000	47.747000	B
47.882000	47.882000	B
48.095000	48.095000	B
48.398000	48.398000	B
48.642000	48.642000	B
49.013000	49.013000	B
49.309000	49.309000	B
49.631000	49.631000	B
49.699000	49.699000	B
49.730000	49.730000	B
49.971000	49.971000	B
50.283000	50.283000	B
50.489000	50.489000	B
50.885000	50.885000	B
51.144000	51.144000	B
51.425000	51.425000	B
52.566000	52.566000	B
52.915000	52.915000	B
53.190000	53.190000	B
53.512000	53.512000	B
53.713000	53.713000	B
54.153000	54.153000	B
54.375000	54.375000	B
54.659000	54.659000	B
55.003000	55.003000	B
55.263000	55.263000	B
55.380000	55.380000	B
57.307000	57.307000	B
57.852000	57.852000	B
58.417000	58.417000	B
58.758000	58.758000	B
59.100000	59.100000	B
59.729000	59.729000	B
59.996000	59.996000	B
60.236000	60.236000	B
60.622000	60.622000	B
61.205000	61.205000	B
62.375000	62.375000	B
62.965000	62.965000	B
63.195000	63.195000	B
63.347000	63.347000	B
63.504000	63.504000	B
63.924000	63.924000	B
64.305000	64.305000	B
64.414000	64.414000	B
64.494000	64.494000	B
64.801000	64.801000	B
65.169000	65.169000	B
65.302000	65.302000	B
65.647000	65.647000	B
65.953000	65.953000	B
66.004000	66.004000	B
66.239000	66.239000	B
66.582000	66.582000	B
67.154000	67.154000	B
67.462000	67.462000	B
67.988000	67.988000	B
68.305000	68.305000	B
68.683000	68.683000	B
69.167000	69.167000	B
69.188000	69.188000	B
69.759000	69.759000	B
70.167000	70.167000	B
70.314000	70.314000	B
70.936000	70.936000	B
71.244000	71.244000	B
71.546000	71.546000	B
71.602000	71.602000	B
72.158000	72.158000	B
72.484000	72.484000	B
72.697000	72.697000	B
73.054000	73.054000	B
73.310000	73.310000	B
74.510000	74.510000	B
74.561000	74.561000	B
74.681000	74.681000	B
74.785000	74.785000	B
75.043000	75.043000	B
75.731000	75.731000	B
76.004000	76.004000	B
76.371000	76.371000	B
76.382000	76.382000	B
76.463000	76.463000	B
76.537000	76.537000	B
76.908000	76.908000	B
77.108000	77.108000	B
77.223000	77.223000	B
78.280000	78.280000	B
78.855000	78.855000	B
79.575000	79.575000	B
79.959000	79.959000	B
80.160000	80.160000	B
80.803000	80.803000	B
80.970000	80.970000	B
81.317000	81.317000	B
81.553000	81.553000	B
