1.735000	1.735000	B
1.737000	1.737000	B
1.740000	1.740000	B
1.755000	1.755000	B
2.211000	2.211000	B
3.169000	3.169000	B
3.570000	3.570000	B
3.834000	3.834000	B
4.142000	4.142000	B
4.200000	4.200000	B
4.240000	4.240000	B
4.282000	4.282000	B
4.438000	4.438000	B
4.887000	4.887000	B
5.324000	5.324000	B
5.629000	5.629000	B
6.428000	6.428000	B
8.475000	8.475000	B
8.599000	8.599000	B
8.610000	8.610000	B
8.617000	8.617000	B
8.917000	8.917000	B
9.312000	9.312000	B
9.778000	9.778000	B
10.194000	10.194000	B
10.258000	10.258000	B
11.207000	11.207000	B
11.687000	11.687000	B
13.121000	13.121000	B
13.246000	13.246000	B
14.469000	14.469000	B
14.882000	14.882000	B
15.045000	15.045000	B
15.047000	15.047000	B
15.176000	15.176000	B
15.178000	15.178000	B
15.205000	15.205000	B
15.212000	15.212000	B
15.858000	15.858000	B
16.308000	16.308000	B
17.064000	17.064000	B
17.432000	17.432000	B
17.755000	17.755000	B
17.817000	17.817000	B
18.630000	18.630000	B
19.087000	19.087000	B
19.535000	19.535000	B
20.904000	20.904000	B
21.717000	21.717000	B
22.404000	22.404000	B
22.706000	22.706000	B
22.895000	22.895000	B
23.293000	23.293000	B
23.720000	23.720000	B
24.148000	24.148000	B
24.560000	24.560000	B
25.569000	25.569000	B
25.712000	25.712000	B
26.316000	26.316000	B
26.756000	26.756000	B
27.123000	27.123000	B
27.327000	27.327000	B
27.452000	27.452000	B
27.457000	27.457000	B
28.271000	28.271000	B
28.710000	28.710000	B
29.125000	29.125000	B
30.064000	30.064000	B
30.513000	30.513000	B
30.877000	30.877000	B
31.339000	31.339000	B
31.713000	31.713000	B
32.074000	32.074000	B
32.512000	32.512000	B
32.890000	32.890000	B
33.303000	33.303000	B
33.716000	33.716000	B
34.699000	34.699000	B
35.108000	35.108000	B
35.519000	35.519000	B
36.694000	36.694000	B
37.114000	37.114000	B
37.524000	37.524000	B
37.963000	37.963000	B
38.385000	38.385000	B
39.232000	39.232000	B
40.335000	40.335000	B
41.138000	41.138000	B
41.254000	41.254000	B
41.540000	41.540000	B
41.622000	41.622000	B
42.369000	42.369000	B
42.804000	42.804000	B
45.326000	45.326000	B
46.020000	46.020000	B
46.363000	46.363000	B
46.370000	46.370000	B
46.435000	46.435000	B
46.818000	46.818000	B
48.047000	48.047000	B
48.480000	48.480000	B
48.912000	48.912000	B
49.343000	49.343000	B
50.342000	50.342000	B
51.151000	51.151000	B
52.385000	52.385000	B
53.266000	53.266000	B
53.689000	53.689000	B
54.094000	54.094000	B
55.061000	55.061000	B
55.480000	55.480000	B
55.809000	55.809000	B
56.615000	56.615000	B
57.436000	57.436000	B
58.294000	58.294000	B
58.735000	58.735000	B
59.667000	59.667000	B
60.871000	60.871000	B
61.655000	61.655000	B
62.847000	62.847000	B
63.273000	63.273000	B
64.169000	64.169000	B
65.306000	65.306000	B
66.112000	66.112000	B
67.320000	67.320000	B
67.737000	67.737000	B
68.650000	68.650000	B
69.031000	69.031000	B
69.833000	69.833000	B
70.249000	70.249000	B
70.652000	70.652000	B
71.428000	71.428000	B
71.879000	71.879000	B
72.287000	72.287000	B
