0.372000	0.372000	B
0.531000	0.531000	B
0.862000	0.862000	B
1.030000	1.030000	B
1.428000	1.428000	B
1.556000	1.556000	B
1.717000	1.717000	B
1.862000	1.862000	B
2.041000	2.041000	B
2.645000	2.645000	B
2.939000	2.939000	B
3.307000	3.307000	B
3.692000	3.692000	B
4.011000	4.011000	B
4.316000	4.316000	B
4.469000	4.469000	B
4.687000	4.687000	B
4.780000	4.780000	B
4.953000	4.953000	B
5.379000	5.379000	B
5.553000	5.553000	B
5.701000	5.701000	B
6.081000	6.081000	B
6.110000	6.110000	B
6.379000	6.379000	B
6.659000	6.659000	B
7.132000	7.132000	B
8.210000	8.210000	B
8.435000	8.435000	B
8.641000	8.641000	B
9.161000	9.161000	B
9.321000	9.321000	B
9.806000	9.806000	B
10.423000	10.423000	B
12.589000	12.589000	B
12.824000	12.824000	B
13.025000	13.025000	B
13.160000	13.160000	B
13.422000	13.422000	B
13.681000	13.681000	B
14.032000	14.032000	B
14.143000	14.143000	B
15.116000	15.116000	B
15.486000	15.486000	B
15.646000	15.646000	B
15.897000	15.897000	B
16.217000	16.217000	B
16.719000	16.719000	B
17.315000	17.315000	B
17.751000	17.751000	B
17.889000	17.889000	B
18.109000	18.109000	B
18.325000	18.325000	B
18.615000	18.615000	B
18.737000	18.737000	B
18.773000	18.773000	B
18.867000	18.867000	B
18.905000	18.905000	B
18.911000	18.911000	B
19.937000	19.937000	B
20.120000	20.120000	B
20.368000	20.368000	B
20.545000	20.545000	B
20.743000	20.743000	B
21.833000	21.833000	B
21.854000	21.854000	B
22.792000	22.792000	B
22.984000	22.984000	B
23.506000	23.506000	B
24.918000	24.918000	B
25.296000	25.296000	B
26.204000	26.204000	B
26.215000	26.215000	B
26.219000	26.219000	B
26.919000	26.919000	B
28.067000	28.067000	B
28.448000	28.448000	B
28.918000	28.918000	B
29.642000	29.642000	B
30.139000	30.139000	B
30.535000	30.535000	B
30.973000	30.973000	B
31.496000	31.496000	B
31.701000	31.701000	B
32.177000	32.177000	B
33.461000	33.461000	B
33.829000	33.829000	B
34.270000	34.270000	B
34.991000	34.991000	B
35.515000	35.515000	B
35.922000	35.922000	B
36.881000	36.881000	B
37.637000	37.637000	B
38.999000	38.999000	B
39.378000	39.378000	B
40.067000	40.067000	B
40.280000	40.280000	B
